COU,Country,POL,Pollutant,VAR,Year,Value
BLR,Belarus,PFC,Perfluorocarbons,TOTAL,2019,11.19
BLR,Belarus,PFC,Perfluorocarbons,TOTAL,2020,10.66
BLR,Belarus,PFC,Perfluorocarbons,TOTAL,2021,10.54
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,1995,3.88
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,1996,4.28
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,1997,4.62
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,1998,5.04
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,1999,5.38
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2000,9.13
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2001,13.22
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2002,16.41
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2003,19.82
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2004,29.14
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2005,33.79
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2006,37.9
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2007,45.87
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2008,53.12
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2009,65.27
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2010,80.63
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2011,89.88
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2012,113.04
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2013,125.71
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2014,146.73
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2015,164.42
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2016,172.38
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2017,179.02
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2018,187.16
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2019,191.01
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2020,200.98
BLR,Belarus,HFC,Hydrofluorocarbons,TOTAL,2021,208.96
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1990,4860553.45
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1991,4755619.5
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1992,4605654.44
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1993,4527256.35
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1994,4503905.86
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1995,4554457.56
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1996,4645355.28
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1997,4574168.43
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1998,4535002.61
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,1999,4458980.3
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2000,4446889.2
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2001,4495319.8
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2002,4480931.2
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2003,4561695.82
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2004,4564128.22
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2005,4537296.3
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2006,4533404.38
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2007,4498310.54
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2008,4404071.85
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2009,4089028.7
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2010,4176794.13
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2011,4066020.16
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2012,3991710.9
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2013,3905193.39
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2014,3764333.02
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2015,3809061.47
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2016,3811406.65
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2017,3832777.04
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2018,3747655.89
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2019,3588259.61
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2020,3300463.61
EU27_2020,European Union – 27 countries (from 01/02/2020),GHG,Greenhouse gases,TOTAL,2021,3468394.08
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1990,3873588.21
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1991,3808218.14
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1992,3682599.39
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1993,3614210.88
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1994,3595411.7
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1995,3642022.65
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1996,3727043.41
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1997,3660964.05
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1998,3651592.6
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,1999,3596459.8
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2000,3607844.11
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2001,3664990.18
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2002,3665762.53
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2003,3750173.8
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2004,3761613.68
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2005,3742850.94
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2006,3752621.31
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2007,3716683.39
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2008,3633032.16
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2009,3339658.63
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2010,3440712.99
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2011,3340208.76
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2012,3267742.38
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2013,3187657.89
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2014,3050653.31
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2015,3102075.75
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2016,3107560.21
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2017,3129175.02
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2018,3055628.9
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2019,2913818.31
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2020,2638542.76
EU27_2020,European Union – 27 countries (from 01/02/2020),CO2,Carbon dioxide,TOTAL,2021,2814421.65
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1990,648411.63
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1991,627352.44
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1992,611826.57
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1993,605144.39
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1994,594503.83
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1995,591985.35
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1996,588866.54
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1997,584616.35
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1998,571539.31
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,1999,563519.32
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2000,542790.26
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2001,536404.26
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2002,525792.6
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2003,522102.61
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2004,505199.52
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2005,496915.83
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2006,487622.59
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2007,481805.35
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2008,474992.67
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2009,465554.72
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2010,458733.51
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2011,448820.58
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2012,446196.42
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2013,438057.66
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2014,430594.64
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2015,431827.74
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2016,427051.44
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2017,425299.12
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2018,419510.26
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2019,409823.11
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2020,405668.78
EU27_2020,European Union – 27 countries (from 01/02/2020),CH4,Methane,TOTAL,2021,401658.56
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1990,288825.08
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1991,272644.94
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1992,264856.76
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1993,259873.91
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1994,262078.42
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1995,264491.09
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1996,269614.73
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1997,266458.81
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1998,246786.73
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,1999,236025.73
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2000,233624.26
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2001,233530.39
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2002,224827.09
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2003,221719.33
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2004,225390.85
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2005,220976.42
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2006,212020.45
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2007,212811.89
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2008,203757.76
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2009,191937.14
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2010,181840.66
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2011,178390.75
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2012,176787.65
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2013,176416.51
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2014,178715.81
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2015,178364.22
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2016,178481.08
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2017,181516.36
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2018,179127.65
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2019,175858.1
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2020,174621.03
EU27_2020,European Union – 27 countries (from 01/02/2020),N2O,Nitrous oxide,TOTAL,2021,174381.19
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1990,12884.2
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1991,12434.41
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1992,13869.88
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1993,15405.49
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1994,18425.47
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1995,21426.49
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1996,27309.28
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1997,32228.51
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1998,36889.15
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,1999,37854.45
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2000,41220.14
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2001,40814.81
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2002,44360.82
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2003,50534.52
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2004,56196.86
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2005,62175.92
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2006,67973.2
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2007,74719.44
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2008,80284.03
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2009,81532.77
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2010,85758.69
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2011,88926.38
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2012,91277.23
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2013,93185.93
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2014,95233.23
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2015,87246.41
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2016,88115.37
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2017,86516.32
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2018,81980.33
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2019,78266.75
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2020,72857.88
EU27_2020,European Union – 27 countries (from 01/02/2020),HFC,Hydrofluorocarbons,TOTAL,2021,69863.8
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1990,21857.22
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1991,19959.38
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1992,16707.02
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1993,15955.98
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1994,15377.49
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1995,15116.63
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1996,14515.7
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1997,13499.22
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1998,12723.46
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,1999,12351.38
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2000,10484.89
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2001,9352.24
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2002,10978.92
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2003,8971.46
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2004,7518.73
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2005,6288.14
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2006,5508.17
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2007,5168.83
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2008,4803.41
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2009,3180.48
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2010,3249.0
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2011,3402.48
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2012,2962.57
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2013,3015.52
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2014,2760.86
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2015,2808.69
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2016,3186.93
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2017,2692.73
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2018,3070.74
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2019,2282.06
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2020,1776.64
EU27_2020,European Union – 27 countries (from 01/02/2020),PFC,Perfluorocarbons,TOTAL,2021,1617.27
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1990,10005.6
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1991,10421.17
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1992,11217.05
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1993,12091.86
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1994,13250.21
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1995,14225.59
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1996,14030.41
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1997,12509.45
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1998,11680.9
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,1999,9108.31
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2000,8809.21
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2001,8393.38
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2002,7276.28
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2003,6929.37
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2004,7161.33
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2005,6960.32
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2006,6717.45
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2007,6293.43
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2008,6173.54
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2009,5907.58
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2010,5856.24
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2011,5710.6
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2012,5850.33
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2013,5824.83
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2014,5543.49
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2015,5920.14
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2016,6186.36
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2017,6422.18
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2018,6508.68
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2019,6551.46
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2020,5408.37
EU27_2020,European Union – 27 countries (from 01/02/2020),SF6,Sulphur hexafluoride,TOTAL,2021,4837.8
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1990,21.87
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1991,23.41
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1992,25.11
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1993,26.97
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1994,29.74
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1995,97.51
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1996,91.1
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1997,97.77
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1998,73.48
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,1999,70.8
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,2000,96.09
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,2001,76.95
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,2002,126.21
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,2003,138.32
EU27_2020,European Union – 27 countries (from 01/02/2020),NF3,Nitrogen trifluoride,TOTAL,2004,125.25
